"","lat","lon","crop","average_predicted_yield","uncertainty","start_sowing_date","end_sowing_date","start_harvest_date","end_harvest_date","season"
"11919","-16.41663395","13.58335405","SWEET POTATO","21.1536445733692","47","01/01","31/12","01/01","31/12","100-120 days"
"11920","-16.24996725","13.58335405","SWEET POTATO","21.1040765226119","47","01/01","31/12","01/01","31/12","100-120 days"
"11921","-16.08330055","13.58335405","SWEET POTATO","21.2674965651711","47","01/01","31/12","01/01","31/12","100-120 days"
"11922","-15.91663385","13.58335405","SWEET POTATO","21.0747401018083","47","01/01","31/12","01/01","31/12","100-120 days"
"11923","-15.74996715","13.58335405","SWEET POTATO","21.0503356008665","47","01/01","31/12","01/01","31/12","100-120 days"
"11924","-15.58330045","13.58335405","SWEET POTATO","21.1525737035732","47","01/01","31/12","01/01","31/12","100-120 days"
"11925","-15.08330035","13.58335405","SWEET POTATO","21.1465667292846","47","01/01","31/12","01/01","31/12","100-120 days"
"11926","-14.41663355","13.58335405","SWEET POTATO","21.1151889753880","47","01/01","31/12","01/01","31/12","100-120 days"
"11927","-14.24996685","13.58335405","SWEET POTATO","21.074013896173","47","01/01","31/12","01/01","31/12","100-120 days"
"11928","-14.08330015","13.58335405","SWEET POTATO","21.1050641987588","47","01/01","31/12","01/01","31/12","100-120 days"
"11929","-13.91663345","13.58335405","SWEET POTATO","21.1242273264174","47","01/01","31/12","01/01","31/12","100-120 days"
"11930","-13.74996675","13.58335405","SWEET POTATO","21.0989356729166","47","01/01","31/12","01/01","31/12","100-120 days"
"11931","-13.58330005","13.58335405","SWEET POTATO","21.1034772671600","47","01/01","31/12","01/01","31/12","100-120 days"
"11932","-13.41663335","13.58335405","SWEET POTATO","21.0895113052401","47","01/01","31/12","01/01","31/12","100-120 days"
"11933","-13.24996665","13.58335405","SWEET POTATO","21.0914883927787","47","01/01","31/12","01/01","31/12","100-120 days"
"11934","-13.08329995","13.58335405","SWEET POTATO","21.1004366165678","47","01/01","31/12","01/01","31/12","100-120 days"
"11935","-12.91663325","13.58335405","SWEET POTATO","21.0974608437372","47","01/01","31/12","01/01","31/12","100-120 days"
"11936","-12.74996655","13.58335405","SWEET POTATO","21.1337419238084","47","01/01","31/12","01/01","31/12","100-120 days"
"11937","-12.58329985","13.58335405","SWEET POTATO","21.1779711996041","47","01/01","31/12","01/01","31/12","100-120 days"
"11938","-12.41663315","13.58335405","SWEET POTATO","21.1111939538566","47","01/01","31/12","01/01","31/12","100-120 days"
"11939","-12.24996645","13.58335405","SWEET POTATO","21.0483934528546","47","01/01","31/12","01/01","31/12","100-120 days"
"11940","-12.0832997500000","13.58335405","SWEET POTATO","21.0624528116905","47","01/01","31/12","01/01","31/12","100-120 days"
"11941","-16.74996735","13.75002075","SWEET POTATO","21.0835712494158","47","01/01","31/12","01/01","31/12","100-120 days"
"11942","-16.58330065","13.75002075","SWEET POTATO","21.1086281147974","47","01/01","31/12","01/01","31/12","100-120 days"
"11943","-16.41663395","13.75002075","SWEET POTATO","21.0786479232662","47","01/01","31/12","01/01","31/12","100-120 days"
"11944","-16.24996725","13.75002075","SWEET POTATO","21.1695210331694","47","01/01","31/12","01/01","31/12","100-120 days"
"11945","-16.08330055","13.75002075","SWEET POTATO","21.1056581715752","47","01/01","31/12","01/01","31/12","100-120 days"
"11946","-15.91663385","13.75002075","SWEET POTATO","21.1469691643905","47","01/01","31/12","01/01","31/12","100-120 days"
"11947","-15.74996715","13.75002075","SWEET POTATO","21.1507904671315","47","01/01","31/12","01/01","31/12","100-120 days"
"11948","-15.58330045","13.75002075","SWEET POTATO","21.0612948456836","47","01/01","31/12","01/01","31/12","100-120 days"
"11949","-15.41663375","13.75002075","SWEET POTATO","21.1260795062663","47","01/01","31/12","01/01","31/12","100-120 days"
"11950","-15.24996705","13.75002075","SWEET POTATO","21.1069581769548","47","01/01","31/12","01/01","31/12","100-120 days"
"11951","-15.08330035","13.75002075","SWEET POTATO","21.1230221154482","47","01/01","31/12","01/01","31/12","100-120 days"
"11952","-14.91663365","13.75002075","SWEET POTATO","21.1216386121821","47","01/01","31/12","01/01","31/12","100-120 days"
"11953","-14.74996695","13.75002075","SWEET POTATO","21.0862260385282","47","01/01","31/12","01/01","31/12","100-120 days"
"11954","-14.58330025","13.75002075","SWEET POTATO","21.1858385588794","47","01/01","31/12","01/01","31/12","100-120 days"
"11955","-14.41663355","13.75002075","SWEET POTATO","21.1286180349508","47","01/01","31/12","01/01","31/12","100-120 days"
"11956","-14.24996685","13.75002075","SWEET POTATO","21.1310019452749","47","01/01","31/12","01/01","31/12","100-120 days"
"11957","-14.08330015","13.75002075","SWEET POTATO","21.1678934936991","47","01/01","31/12","01/01","31/12","100-120 days"
"11958","-13.91663345","13.75002075","SWEET POTATO","21.1035847338369","47","01/01","31/12","01/01","31/12","100-120 days"
"11959","-13.74996675","13.75002075","SWEET POTATO","21.1470070218523","47","01/01","31/12","01/01","31/12","100-120 days"
"11960","-13.58330005","13.75002075","SWEET POTATO","21.1014267126904","47","01/01","31/12","01/01","31/12","100-120 days"
"11961","-13.41663335","13.75002075","SWEET POTATO","21.0653272767088","47","01/01","31/12","01/01","31/12","100-120 days"
"11962","-13.24996665","13.75002075","SWEET POTATO","21.1248281785379","47","01/01","31/12","01/01","31/12","100-120 days"
"11963","-13.08329995","13.75002075","SWEET POTATO","21.0941860963814","47","01/01","31/12","01/01","31/12","100-120 days"
"11964","-12.91663325","13.75002075","SWEET POTATO","21.1212340618213","47","01/01","31/12","01/01","31/12","100-120 days"
"11965","-12.74996655","13.75002075","SWEET POTATO","21.2235404325210","47","01/01","31/12","01/01","31/12","100-120 days"
"11966","-12.58329985","13.75002075","SWEET POTATO","21.0592101220271","47","01/01","31/12","01/01","31/12","100-120 days"
"11967","-12.41663315","13.75002075","SWEET POTATO","20.9956446770411","47","01/01","31/12","01/01","31/12","100-120 days"
"11968","-12.24996645","13.75002075","SWEET POTATO","21.1781158438218","47","01/01","31/12","01/01","31/12","100-120 days"
"11969","-12.0832997500000","13.75002075","SWEET POTATO","21.1824998575246","47","01/01","31/12","01/01","31/12","100-120 days"
"11970","-16.74996735","13.91668745","SWEET POTATO","21.1721396707655","47","01/01","31/12","01/01","31/12","100-120 days"
"11971","-16.58330065","13.91668745","SWEET POTATO","21.0613279078504","47","01/01","31/12","01/01","31/12","100-120 days"
"11972","-16.41663395","13.91668745","SWEET POTATO","21.1067241125787","47","01/01","31/12","01/01","31/12","100-120 days"
"11973","-16.24996725","13.91668745","SWEET POTATO","21.1158209202017","47","01/01","31/12","01/01","31/12","100-120 days"
"11974","-16.08330055","13.91668745","SWEET POTATO","21.0980921641314","47","01/01","31/12","01/01","31/12","100-120 days"
"11975","-15.91663385","13.91668745","SWEET POTATO","21.1109108384111","47","01/01","31/12","01/01","31/12","100-120 days"
"11976","-15.74996715","13.91668745","SWEET POTATO","21.0777700547559","47","01/01","31/12","01/01","31/12","100-120 days"
"11977","-15.58330045","13.91668745","SWEET POTATO","21.1579200912296","47","01/01","31/12","01/01","31/12","100-120 days"
"11978","-15.41663375","13.91668745","SWEET POTATO","21.1253012020885","47","01/01","31/12","01/01","31/12","100-120 days"
"11979","-15.24996705","13.91668745","SWEET POTATO","21.0910859485441","47","01/01","31/12","01/01","31/12","100-120 days"
"11980","-15.08330035","13.91668745","SWEET POTATO","21.0968131958820","47","01/01","31/12","01/01","31/12","100-120 days"
"11981","-14.91663365","13.91668745","SWEET POTATO","21.0027437554836","47","01/01","31/12","01/01","31/12","100-120 days"
"11982","-14.74996695","13.91668745","SWEET POTATO","21.1117829462003","47","01/01","31/12","01/01","31/12","100-120 days"
"11983","-14.58330025","13.91668745","SWEET POTATO","21.0929601955182","47","01/01","31/12","01/01","31/12","100-120 days"
"11984","-14.41663355","13.91668745","SWEET POTATO","21.1519522808873","47","01/01","31/12","01/01","31/12","100-120 days"
"11985","-14.24996685","13.91668745","SWEET POTATO","21.1255927710852","47","01/01","31/12","01/01","31/12","100-120 days"
"11986","-14.08330015","13.91668745","SWEET POTATO","21.0273789411717","47","01/01","31/12","01/01","31/12","100-120 days"
"11987","-13.91663345","13.91668745","SWEET POTATO","21.0045675886937","47","01/01","31/12","01/01","31/12","100-120 days"
"11988","-13.74996675","13.91668745","SWEET POTATO","21.1365628711765","47","01/01","31/12","01/01","31/12","100-120 days"
"11989","-13.58330005","13.91668745","SWEET POTATO","21.0334302402002","47","01/01","31/12","01/01","31/12","100-120 days"
"11990","-13.41663335","13.91668745","SWEET POTATO","21.1355469666059","47","01/01","31/12","01/01","31/12","100-120 days"
"11991","-13.24996665","13.91668745","SWEET POTATO","21.102143860271","47","01/01","31/12","01/01","31/12","100-120 days"
"11992","-13.08329995","13.91668745","SWEET POTATO","21.0754304503591","47","01/01","31/12","01/01","31/12","100-120 days"
"11993","-12.91663325","13.91668745","SWEET POTATO","21.082165885066","47","01/01","31/12","01/01","31/12","100-120 days"
"11994","-12.74996655","13.91668745","SWEET POTATO","21.1040088126624","47","01/01","31/12","01/01","31/12","100-120 days"
"11995","-12.58329985","13.91668745","SWEET POTATO","21.0680560402065","47","01/01","31/12","01/01","31/12","100-120 days"
"11996","-12.41663315","13.91668745","SWEET POTATO","21.1357095945467","47","01/01","31/12","01/01","31/12","100-120 days"
"11997","-12.24996645","13.91668745","SWEET POTATO","21.1312086279496","47","01/01","31/12","01/01","31/12","100-120 days"
"11998","-12.0832997500000","13.91668745","SWEET POTATO","20.9545591104146","47","01/01","31/12","01/01","31/12","100-120 days"
"11999","-11.916633050","13.91668745","SWEET POTATO","21.1803731568259","47","01/01","31/12","01/01","31/12","100-120 days"
"12000","-16.74996735","14.08335415","SWEET POTATO","21.1028347831511","47","01/01","31/12","01/01","31/12","100-120 days"
"12001","-16.58330065","14.08335415","SWEET POTATO","21.204729300138","47","01/01","31/12","01/01","31/12","100-120 days"
"12002","-16.41663395","14.08335415","SWEET POTATO","21.0713939671208","47","01/01","31/12","01/01","31/12","100-120 days"
"12003","-16.24996725","14.08335415","SWEET POTATO","21.0797238504298","47","01/01","31/12","01/01","31/12","100-120 days"
"12004","-16.08330055","14.08335415","SWEET POTATO","21.1020115712994","47","01/01","31/12","01/01","31/12","100-120 days"
"12005","-15.91663385","14.08335415","SWEET POTATO","21.1404441080659","47","01/01","31/12","01/01","31/12","100-120 days"
"12006","-15.74996715","14.08335415","SWEET POTATO","21.1351480958570","47","01/01","31/12","01/01","31/12","100-120 days"
"12007","-15.58330045","14.08335415","SWEET POTATO","21.1896488849766","47","01/01","31/12","01/01","31/12","100-120 days"
"12008","-15.41663375","14.08335415","SWEET POTATO","21.0441587596096","47","01/01","31/12","01/01","31/12","100-120 days"
"12009","-15.24996705","14.08335415","SWEET POTATO","21.2092815915777","47","01/01","31/12","01/01","31/12","100-120 days"
"12010","-15.08330035","14.08335415","SWEET POTATO","21.0299388227281","47","01/01","31/12","01/01","31/12","100-120 days"
"12011","-14.91663365","14.08335415","SWEET POTATO","21.1326512985004","47","01/01","31/12","01/01","31/12","100-120 days"
"12012","-14.74996695","14.08335415","SWEET POTATO","21.1003894584237","47","01/01","31/12","01/01","31/12","100-120 days"
"12013","-14.58330025","14.08335415","SWEET POTATO","21.1669968427771","47","01/01","31/12","01/01","31/12","100-120 days"
"12014","-14.41663355","14.08335415","SWEET POTATO","21.1392994415127","47","01/01","31/12","01/01","31/12","100-120 days"
"12015","-14.24996685","14.08335415","SWEET POTATO","21.0684934166098","47","01/01","31/12","01/01","31/12","100-120 days"
"12016","-14.08330015","14.08335415","SWEET POTATO","21.0820431256755","47","01/01","31/12","01/01","31/12","100-120 days"
"12017","-13.91663345","14.08335415","SWEET POTATO","21.0240615740925","47","01/01","31/12","01/01","31/12","100-120 days"
"12018","-13.74996675","14.08335415","SWEET POTATO","21.0428968397559","47","01/01","31/12","01/01","31/12","100-120 days"
"12019","-13.58330005","14.08335415","SWEET POTATO","21.0148997729164","47","01/01","31/12","01/01","31/12","100-120 days"
"12020","-13.41663335","14.08335415","SWEET POTATO","21.1410494652873","47","01/01","31/12","01/01","31/12","100-120 days"
"12021","-13.24996665","14.08335415","SWEET POTATO","21.0616804969766","47","01/01","31/12","01/01","31/12","100-120 days"
"12022","-13.08329995","14.08335415","SWEET POTATO","21.0522234092699","47","01/01","31/12","01/01","31/12","100-120 days"
"12023","-12.91663325","14.08335415","SWEET POTATO","21.1045731613499","47","01/01","31/12","01/01","31/12","100-120 days"
"12024","-12.74996655","14.08335415","SWEET POTATO","21.1993069672005","47","01/01","31/12","01/01","31/12","100-120 days"
"12025","-12.58329985","14.08335415","SWEET POTATO","21.0618184588424","47","01/01","31/12","01/01","31/12","100-120 days"
"12026","-12.41663315","14.08335415","SWEET POTATO","21.0282441600268","47","01/01","31/12","01/01","31/12","100-120 days"
"12027","-12.24996645","14.08335415","SWEET POTATO","21.1372842176923","47","01/01","31/12","01/01","31/12","100-120 days"
"12028","-12.0832997500000","14.08335415","SWEET POTATO","21.1048482174271","47","01/01","31/12","01/01","31/12","100-120 days"
"12029","-16.91663405","14.25002085","SWEET POTATO","21.1201828099523","47","01/01","31/12","01/01","31/12","100-120 days"
"12030","-16.74996735","14.25002085","SWEET POTATO","21.1359742652698","47","01/01","31/12","01/01","31/12","100-120 days"
"12031","-16.58330065","14.25002085","SWEET POTATO","21.0750268617725","47","01/01","31/12","01/01","31/12","100-120 days"
"12032","-16.41663395","14.25002085","SWEET POTATO","21.1123788113343","47","01/01","31/12","01/01","31/12","100-120 days"
"12033","-16.24996725","14.25002085","SWEET POTATO","21.0998838771213","47","01/01","31/12","01/01","31/12","100-120 days"
"12034","-16.08330055","14.25002085","SWEET POTATO","21.0659655123807","47","01/01","31/12","01/01","31/12","100-120 days"
"12035","-15.91663385","14.25002085","SWEET POTATO","21.1292132679251","47","01/01","31/12","01/01","31/12","100-120 days"
"12036","-15.74996715","14.25002085","SWEET POTATO","21.0933767657659","47","01/01","31/12","01/01","31/12","100-120 days"
"12037","-15.58330045","14.25002085","SWEET POTATO","21.126468412135","47","01/01","31/12","01/01","31/12","100-120 days"
"12038","-15.41663375","14.25002085","SWEET POTATO","21.1130910754269","47","01/01","31/12","01/01","31/12","100-120 days"
"12039","-15.24996705","14.25002085","SWEET POTATO","21.0818123739343","47","01/01","31/12","01/01","31/12","100-120 days"
"12040","-15.08330035","14.25002085","SWEET POTATO","21.1387230201128","47","01/01","31/12","01/01","31/12","100-120 days"
"12041","-14.91663365","14.25002085","SWEET POTATO","21.107887723078","47","01/01","31/12","01/01","31/12","100-120 days"
"12042","-14.74996695","14.25002085","SWEET POTATO","21.0950107243772","47","01/01","31/12","01/01","31/12","100-120 days"
"12043","-14.58330025","14.25002085","SWEET POTATO","21.2281106209082","47","01/01","31/12","01/01","31/12","100-120 days"
"12044","-14.41663355","14.25002085","SWEET POTATO","21.0644487053718","47","01/01","31/12","01/01","31/12","100-120 days"
"12045","-14.24996685","14.25002085","SWEET POTATO","21.1373669849147","47","01/01","31/12","01/01","31/12","100-120 days"
"12046","-14.08330015","14.25002085","SWEET POTATO","21.1696607347658","47","01/01","31/12","01/01","31/12","100-120 days"
